Name,Speech,verse_number,inferred_verse_number,lemmata
Ἀντιγόνη,πῶς οἶσθα; τῷ δὲ τοῦτο συμβαλὼν ἔχεις;,,1474.0,πῶς οἶδα ὁ δέ οὗτος συμβάλλω ἔχω
Οἰδίπους,καλῶς κάτοιδ᾽:  ἀλλ᾽ ὡς τάχιστά μοι μολὼν,1475.0,1475.0,καλός κάτοιδ  ἀλλ ὡς ταχύς ἐγώ βλώσκω
Οἰδίπους,ἄνακτα χώρας τῆσδέ τις πορευσάτω.,,1476.0,ἄναξ χώρα ὅδε τις πορεύω
Χορός,"ἔα ἔα, ἰδοὺ μάλ᾽ αὖθις ἀμφίσταται διαπρύσιος ὄτοβος.",,1477.0,εἰμί εἰμί ἰδού μάλ αὖθις ἀμφίστημι διαπρύσιος ὄτοβος
Χορός,"ἵλαος, ὦ δαίμων, ἵλαος εἴ τι γᾷ",1480.0,1480.0,ἴλαος ὦ δαίμων ἴλαος εἰ τις γῆ
Χορός,ματέρι τυγχάνεις ἀφεγγὲς φέρων.,,1481.0,μήτηρ τυγχάνω ἀφεγγὲς φέρω
Χορός,"ἐναισίου δὲ σοῦ τύχοιμι, μηδ᾽ ἄλαστον ἄνδρ᾽ ἰδὼν",,1482.0,ἐναίσιος δέ σύ τυγχάνω μηδ ἄλαστος ἄνδρ εἶδον
Χορός,ἀκερδῆ χάριν μετάσχοιμί πως.  Ζεῦ ἄνα σοὶ φωνῶ.,,1483.0,ἀκερδής χάρις μετάσχοιμί πως  Ζεύς ἀνά σύ φωνέω
Οἰδίπους,"ἆρ᾽ ἐγγὺς ἁνήρ; ἆρ᾽ ἔτ᾽ ἐμψύχου, τέκνα,",,1484.0,ἆρ ἐγγύς ἀνήρ ἆρ ἔτ ἐμψυχόω τέκνον
Οἰδίπους,κιχήσεταί μου καὶ κατορθοῦντος φρένα;,,1485.0,κιχήσεταί ἐγώ καί κατορθόω φρήν
Ἀντιγόνη,τί δ᾽ ἂν θέλοις τὸ πιστὸν ἐμφῦναι φρενί;,,1486.0,τίς δ ἄν ἐθέλω ὁ πιστός ἐμφύω φρήν
Οἰδίπους,"ἀνθ᾽ ὧν ἔπασχον εὖ, τελεσφόρον χάριν",,1487.0,ἀνθ ὅς πάσχω εὖ τελεσφόρος χάρις
Οἰδίπους,"δοῦναί σφιν, ἥνπερ τυγχάνων ὑπεσχόμην.",1490.0,1490.0,δοῦναί σφεῖς ὅς τυγχάνω ὑπέχω
Χορός,"ἰὼ ἰὼ παῖ, βᾶθι βᾶθ᾽, εἴτ᾽ ἄκρα,",,1491.0,ἰώ ἰώ παῖς βαίνω βᾶθ εἴτ ἄκρον
Χορός,"περὶ γύαλ᾽ ἐναλίῳ Ποσειδωνίῳ θεῷ, τυγχάνεις",,1492.0,περί γύαλ ἐνάλιος Ποσειδωνίῳ θεός τυγχάνω
Χορός,"βούθυτον ἑστίαν ἁγίζων, ἱκοῦ.",,1493.0,βούθυτος ἑστία ἁγίζω ἱκνέομαι
Χορός,ὁ γὰρ ξένος σε καὶ πόλισμα καὶ φίλους ἐπαξιοῖ,,1494.0,ὁ γάρ ξένος σύ καί πόλισμα καί φίλος ἐπαξιόω
Χορός,δικαίαν χάριν παρασχεῖν παθών.,,1495.0,δίκαιος χάρις παρέχω πάσχω
Χορός,"σπεῦσον ἄϊσσ᾽, ὦναξ.",,1496.0,σπεύδω ἄϊσσ ἄναξ
Θησεύς,"τίς αὖ παρ᾽ ὑμῶν κοινὸς ἠχεῖται κτύπος,",1500.0,1500.0,τις αὖ παρ σύ κοινός ἠχέω κτύπος
Θησεύς,"σαφὴς μὲν ἀστῶν, ἐμφανὴς δὲ τοῦ ξένου;",,1501.0,σαφής μέν ἀστός ἐμφανὴς δέ ὁ ξένος
Θησεύς,μή τις Διὸς κεραυνὸς ἤ τις ὀμβρία,,1502.0,μή τις Ζεύς κεραυνὸς ἤ τις ὄμβριος
Θησεύς,χάλαζ᾽ ἐπιρράξασα; πάντα γὰρ θεοῦ,,1503.0,χάλαζ ἐπαράσσω πᾶς γάρ θεός
Θησεύς,τοιαῦτα χειμάζοντος εἰκάσαι πάρα.,,1504.0,τοιοῦτος χειμάζω εἰκάζω παρά
Οἰδίπους,"ἄναξ, ποθοῦντι προυφάνης, καί σοι θεῶν",1505.0,1505.0,ἄναξ ποθέω προφαίνω καί σύ θεός
Οἰδίπους,τύχην τις ἐσθλὴν τῆσδ᾽ ἔθηκε τῆς ὁδοῦ.,,1506.0,τύχη τις ἐσθλός τῆσδ τίθημι ὁ ὁδός
Θησεύς,"τί δ᾽ ἐστίν, ὦ παῖ Λαΐου, νέορτον αὖ;",,1507.0,τίς δ εἰμί ὦ παῖς Λάιος νέορτος αὖ
Οἰδίπους,ῥοπὴ βίου μοι:  καί σ᾽ ἅπερ ξυνῄνεσα,,1508.0,ῥοπή βίος ἐγώ  καί σ ὅς συναινέω
Οἰδίπους,θέλω πόλιν τε τήνδε μὴ ψεύσας θανεῖν.,,1509.0,ἐθέλω πόλις τε ὅδε μή ψεύδω θνήσκω
Θησεύς,τῷ δ᾽ ἐκπέπεισαι τοῦ μόρου τεκμηρίῳ;,1510.0,1510.0,ὁ δ ἐκπέπεισαι ὁ μόρος τεκμήριον
Οἰδίπους,"αὐτοὶ θεοὶ κήρυκες ἀγγέλλουσί μοι,",,1511.0,αὐτός θεός κῆρυξ ἀγγέλλω ἐγώ
Οἰδίπους,ψεύδοντες οὐδὲν σῆμα τῶν προκειμένων.,,1512.0,ψεύδω οὐδείς σῆμα ὁ πρόκειμαι
Θησεύς,"πῶς εἶπας, ὦ γεραιέ, δηλοῦσθαι τάδε;",,1513.0,πῶς εἶπον ὦ γεραιός δηλόω ὅδε
Οἰδίπους,αἱ πολλὰ βρονταὶ διατελεῖς τὰ πολλά τε,,1514.0,ὁ πολύς βρονταὶ διατελέω ὁ πολύς τε
Οἰδίπους,στράψαντα χειρὸς τῆς ἀνικήτου βέλη.,1515.0,1515.0,στράπτω χείρ ὁ ἀνίκητος βέλος
Θησεύς,πείθεις με:  πολλὰ γάρ σε θεσπίζονθ᾽ ὁρῶ,,1516.0,πείθω ἐγώ  πολύς γάρ σύ θεσπίζονθ ὁράω
Θησεύς,κοὐ ψευδόφημα:  χὤ τι χρὴ ποιεῖν λέγε.,,1517.0,οὐ ψευδόφημος  ὅς τις χρή ποιέω λέγω
Οἰδίπους,"ἐγὼ διδάξω, τέκνον Αἰγέως, ἅ σοι",,1518.0,ἐγώ διδάσκω τέκνον Αἰγέως ὅς σύ
Οἰδίπους,γήρως ἄλυπα τῇδε κείσεται πόλει.,,1519.0,γῆρας ἄλυπον ὅδε κεῖμαι πόλις
Οἰδίπους,"χῶρον μὲν αὐτὸς αὐτίκ᾽ ἐξηγήσομαι,",1520.0,1520.0,χῶρος μέν αὐτός αὐτίκ ἐξηγέομαι
Οἰδίπους,"ἄθικτος ἡγητῆρος, οὗ με χρὴ θανεῖν.",,1521.0,ἄθικτος ἡγητήρ ἵημι ἐγώ χρή θνήσκω
Οἰδίπους,"τοῦτον δὲ φράζε μή ποτ᾽ ἀνθρώπων τινί,",,1522.0,οὗτος δέ φράζω μή ποτ ἄνθρωπος τις
Οἰδίπους,μήθ᾽ οὗ κέκευθε μήτ᾽ ἐν οἷς κεῖται τόποις:,,1523.0,μήθ ἵημι κεύθω μήτ ἐν ὅς κεῖμαι τόπος
Οἰδίπους,ὥς σοι πρὸ πολλῶν ἀσπίδων ἀλκὴν ὅδε,,1524.0,ὡς σύ πρό πολύς ἀσπίς ἀλκή ὅδε
Οἰδίπους,δορός τ᾽ ἐπακτοῦ γειτονῶν ἀεὶ τιθῇ.,1525.0,1525.0,δόρυ τ πακτόω γειτονέω ἀεί τίθημι
Οἰδίπους,"ἃ δ᾽ ἐξάγιστα μηδὲ κινεῖται λόγῳ,",,1526.0,ὅς δ ἐξάγιστος μηδέ κινέω λόγος
Οἰδίπους,"αὐτὸς μαθήσει, κεῖσ᾽ ὅταν μόλῃς μόνος:",,1527.0,αὐτός μανθάνω κεῖσ ὅταν βλώσκω μόνος
Οἰδίπους,ὡς οὔτ᾽ ἂν ἀστῶν τῶνδ᾽ ἂν ἐξείποιμί τῳ,,1528.0,ὡς οὔτ ἄν ἀστός τῶνδ ἄν ἐξείποιμί τις
Οἰδίπους,"οὔτ᾽ ἂν τέκνοισι τοῖς ἐμοῖς, στέργων ὅμως.",,1529.0,οὔτ ἄν τέκνον ὁ ἐμός στέργω ὅμως
Οἰδίπους,"ἀλλ᾽ αὐτὸς αἰεὶ σῷζε, χὤταν εἰς τέλος",1530.0,1530.0,ἀλλ αὐτός ἀεί σώζω ὅταν εἰς τέλος
Οἰδίπους,"τοῦ ζῆν ἀφικνῇ, τῷ προφερτάτῳ μόνῳ",,1531.0,ὁ ζάω ἀφικνέομαι ὁ προφερής μόνος
Οἰδίπους,"σήμαιν᾽, ὁ δ᾽ αἰεὶ τὠπιόντι δεικνύτω.",,1532.0,σήμαιν ὁ δ ἀεί ἄπειμι1 δείκνυμι
Οἰδίπους,χοὔτως ἀδῇον τήνδ᾽ ἐνοικήσεις πόλιν,,1533.0,οὕτως ἀδήιος τήνδ ἐνοικέω πόλις
Οἰδίπους,"σπαρτῶν ἀπ᾽ ἀνδρῶν:  αἱ δὲ μυρίαι πόλεις,",,1534.0,σπαρτός ἀπό ἀνήρ  ὁ δέ μυρίος πόλις
Οἰδίπους,"κἂν εὖ τις οἰκῇ, ῥᾳδίως καθύβρισαν.",1535.0,1535.0,κἀν εὖ τις οἰκέω ῥᾴδιος καθυβρίζω
Οἰδίπους,"θεοὶ γὰρ εὖ μέν, ὀψὲ δ᾽ εἰσορῶσ᾽, ὅταν",,1536.0,θεός γάρ εὖ μέν ὀψέ δ εἰσορῶσ ὅταν
Οἰδίπους,τὰ θεῖ᾽ ἀφείς τις εἰς τὸ μαίνεσθαι τραπῇ:,,1537.0,ὁ θέω ἀφίημι τις εἰς ὁ μαίνομαι τέρπω
Οἰδίπους,"ὃ μὴ σύ, τέκνον Αἰγέως, βούλου παθεῖν.",,1538.0,ὁ μή σύ τέκνον Αἰγέως βούλομαι πάσχω
Οἰδίπους,τὰ μὲν τοιαῦτ᾽ οὖν εἰδότ᾽ ἐκδιδάσκομεν.,,1539.0,ὁ μέν τοιαῦτ οὖν εἰδότ ἐκδιδάσκω
Οἰδίπους,"χῶρον δ᾽, ἐπείγει γάρ με τοὐκ θεοῦ παρόν,",1540.0,1540.0,χῶρος δ ἐπείγω γάρ ἐγώ οὐ θεός πάρειμι
Οἰδίπους,στείχωμεν ἤδη μηδ᾽ ἔτ᾽ ἐντρεπώμεθα.,,1541.0,στείχω ἤδη μηδ ἔτ ἐντρέπω
Οἰδίπους,"ὦ παῖδες, ὧδ᾽ ἕπεσθ᾽:  ἐγὼ γὰρ ἡγεμὼν",,1542.0,ὦ παῖς ὧδ ἕπεσθ  ἐγώ γάρ ἡγεμών
Οἰδίπους,"σφῷν αὖ πέφασμαι καινός, ὥσπερ σφὼ πατρί.",,1543.0,σύ αὖ φαίνω καινός ὥσπερ σφεῖς πατήρ
Οἰδίπους,"χωρεῖτε καὶ μὴ ψαύετ᾽, ἀλλ᾽ ἐᾶτέ με",,1544.0,χωρέω καί μή ψαύετ ἀλλ ἐάω ἐγώ
Οἰδίπους,"αὐτὸν τὸν ἱερὸν τύμβον ἐξευρεῖν, ἵνα",1545.0,1545.0,αὐτός ὁ ἱερός τύμβος ἐξευρίσκω ἵνα
Οἰδίπους,μοῖρ᾽ ἀνδρὶ τῷδε τῇδε κρυφθῆναι χθονί.,,1546.0,μοῖρ ἀνήρ ὅδε ὅδε κρύπτω χθών
Οἰδίπους,"τῇδ᾽ ὧδε, τῇδε βᾶτε:  τῇδε γάρ μ᾽ ἄγει",,1547.0,τῇδ ὧδε ὅδε βαίνω  ὅδε γάρ μ ἄγω
Οἰδίπους,Ἑρμῆς ὁ πομπὸς ἥ τε νερτέρα θεός.,,1548.0,Ἑρμῆς ὁ πομπός ὅς τε νέρτερος θεός
Οἰδίπους,"ὦ φῶς ἀφεγγές, πρόσθε πού ποτ᾽ ἦσθ᾽ ἐμόν,",,1549.0,ὦ φάος ἀφεγγής πρόσθεν πού ποτ εἰμί ἐμός
Οἰδίπους,νῦν δ᾽ ἔσχατόν σου τοὐμὸν ἅπτεται δέμας.,1550.0,1550.0,νῦν δ ἔσχατόν σύ ἐμός ἅπτω δέμας
Οἰδίπους,ἤδη γὰρ ἕρπω τὸν τελευταῖον βίον,,1551.0,ἤδη γάρ ἕρπω ὁ τελευταῖος βίος
Οἰδίπους,"κρύψων παρ᾽ Ἅιδην.  ἀλλά, φίλτατε ξένων,",,1552.0,κρύπτω παρ ᾍδης  ἀλλά φίλτατος ξένος
Οἰδίπους,αὐτός τε χώρα θ᾽ ἥδε πρόσπολοί τε σοὶ,,1553.0,αὐτός τε χώρα θ ὅδε πρόσπολοί τε σύ
Οἰδίπους,"εὐδαίμονες γένοισθε, κἀπ᾽ εὐπραξίᾳ",,1554.0,εὐδαίμων γίγνομαι ἀπό εὐπραξία
Οἰδίπους,μέμνησθέ μου θανόντος εὐτυχεῖς ἀεί.,1555.0,1555.0,μέμνησθέ ἐγώ θνήσκω εὐτυχής ἀεί
Χορός,εἰ θέμις ἐστί μοι τὰν ἀφανῆ θεὸν,,1556.0,εἰ θέμις εἰμί ἐγώ ὁ ἀφανής θεός
Χορός,"καὶ σὲ λιταῖς σεβίζειν,",,1557.0,καί σύ λιτή σεβίζω
Χορός,"ἐννυχίων ἄναξ,",,1558.0,ἐννύχιος ἄναξ
Χορός,"Αἰδωνεῦ Αἰδωνεῦ, λίσσωμαι",1560.0,1560.0,Αἰδωνεῦ Αἰδωνεῦ λίσσομαι
Χορός,ἄπονα μήτ᾽ ἐπὶ βαρυαχεῖ,,1561.0,ἄπονος μήτ ἐπί βαρυηχής
Χορός,ξένον ἐξανύσαι,,1562.0,ξένος ἐξανύω
Χορός,μόρῳ τὰν παγκευθῆ κάτω,,1563.0,μόρος ὁ παγκευθής κάτω
Χορός,νεκρῶν πλάκα καὶ Στύγιον δόμον.,,1564.0,νεκρός πλάξ καί Στύγιον δόμος
Χορός,πολλῶν γὰρ ἂν καὶ μάταν,1565.0,1565.0,πολύς γάρ ἄν καί μάτην
Χορός,πημάτων ἱκνουμένων,,1566.0,πῆμα ἱκνέομαι
Χορός,πάλιν σφε δαίμων δίκαιος αὔξοι.,,1567.0,πάλιν σφεῖς δαίμων δίκαιος αὐξάνω
Χορός,ὦ χθόνιαι θεαὶ σῶμά τ᾽ ἀνικάτου,,1568.0,ὦ χθόνιος θεά σῶμα τ ἀνίκητος
Χορός,"θηρός, ὃν ἐν πύλαισι",,1569.0,θήρ ὅς ἐν πύλη
Χορός,ταῖσι πολυξένοις,1570.0,1570.0,ὁ πολύξενος
Χορός,εὐνᾶσθαι κνυζεῖσθαί τ᾽ ἐξ ἄντρων,,1571.0,εὐνάω κνυζεῖσθαί τ ἐκ ἄντρον
Χορός,ἀδάματον φύλακα παρ᾽ Ἁίδᾳ,,1572.0,ἀδάματος φύλαξ παρ Ἁίδᾳ
Χορός,λόγος αἰὲν ἔχει:,,1573.0,λόγος ἀεί ἔχω
Χορός,"τόν, ὦ Γᾶς παῖ καὶ Ταρτάρου,",,1574.0,ὁ ὦ γῆ παῖς καί Τάρταρος
Χορός,κατεύχομαι ἐν καθαρῷ βῆναι,1575.0,1575.0,κατεύχομαι ἐν καθαρός βαίνω
Χορός,ὁρμωμένῳ νερτέρας,,1576.0,ὁρμάω νέρτερος
Χορός,τῷ ξένῳ νεκρῶν πλάκας:,,1577.0,ὁ ξένος νεκρός πλάξ
Χορός,σέ τοι κικλήσκω τὸν αἰένυπνον.,,1578.0,σύ σύ κικλήσκω ὁ αἰένυπνος
Ἄγγελος,"ἄνδρες πολῖται, ξυντομωτάτως, μὲν ἂν",,1579.0,ἀνήρ πολίτης σύντομος μέν ἄν
Ἄγγελος,τύχοιμι λέξας Οἰδίπουν ὀλωλότα:,1580.0,1580.0,τυγχάνω λέγω Οἰδίπους ὄλλυμι
Ἄγγελος,"ἃ δ᾽ ἦν τὰ πραχθέντ᾽, οὔθ᾽ ὁ μῦθος ἐν βραχεῖ",,1581.0,ὅς δ εἰμί ὁ πραχθέντ οὔθ ὁ μῦθος ἐν βραχύς
Ἄγγελος,φράσαι πάρεστιν οὔτε τἄργ᾽ ὅσ᾽ ἦν ἐκεῖ.,,1582.0,φράζω πάρειμι οὔτε τἄργ ὅσ εἰμί ἐκεῖ
Χορός,ὄλωλε γὰρ δύστηνος;,,1583.0,ὄλλυμι γάρ δύστηνος
Ἄγγελος,ὡς λελοιπότα,,1584.0,ὡς λείπω
Ἄγγελος,κεῖνον τὸν ἀεὶ βίοτον ἐξεπίστασο.,,1585.0,ἐκεῖνος ὁ ἀεί βίοτος ἐξεπίσταμαι
Χορός,πῶς; ἆρα θείᾳ κἀπόνῳ τάλας τύχῃ;,1585.0,1585.5,πῶς ἆρα θεῖος ἄπονος τάλας τύχη
Ἄγγελος,ταῦτ᾽ ἐστὶν ἤδη κἀποθαυμάσαι πρέπον.,,1586.0,ταῦτ εἰμί ἤδη ἀποθαυμάζω πρέπω
Ἄγγελος,"ὡς μὲν γὰρ ἐνθένδ᾽ εἷρπε, καὶ σύ που παρὼν",,1587.0,ὡς μέν γάρ ἐνθένδ ἕρπω καί σύ πού πάρειμι
Ἄγγελος,"ἔξοισθ᾽, ὑφηγητῆρος οὐδενὸς φίλων,",,1588.0,ἔξοισθ ὑφηγητήρ οὐδείς φίλος
Ἄγγελος,ἀλλ᾽ αὐτὸς ἡμῖν πᾶσιν ἐξηγούμενος.,,1589.0,ἀλλ αὐτός ἐγώ πᾶς ἐξηγέομαι
Ἄγγελος,ἐπεὶ δ᾽ ἀφῖκτο τὸν καταρράκτην ὀδὸν,1590.0,1590.0,ἐπεί δ ἀφικνέομαι ὁ καταρράκτης ὀδὸν
Ἄγγελος,"χαλκοῖς βάθροισι γῆθεν ἐρριζωμένον,",,1591.0,χάλκεος βάθρον γῆθεν ῥιζόω
Ἄγγελος,"ἔστη κελεύθων ἐν πολυσχίστων μιᾷ,",,1592.0,ἵστημι κέλευθος ἐν πολύσχιστος εἷς
Ἄγγελος,"κοίλου πέλας κρατῆρος, οὗ τὰ Θησέως",,1593.0,κόιλος πέλας κρατήρ ἵημι ὁ Θησεύς
Ἄγγελος,Περίθου τε κεῖται πίστ᾽ ἀεὶ ξυνθήματα.,,1594.0,Περίθου τε κεῖμαι πίστ ἀεί σύνθημα
Ἄγγελος,ἀφ᾽ οὗ μέσος στὰς τοῦ τε Θορικίου πέτρου,1595.0,1595.0,ἀπό ἵημι μέσος ἵστημι ὁ τε Θορικίου πέτρος
Ἄγγελος,"κοίλης τ᾽ ἀχέρδου κἀπὸ λαΐνου τάφου,",,1596.0,κοῖλος τ ἄχερδος ἀπό λαΐνου τάφος
Ἄγγελος,καθέζετ᾽:  εἶτ᾽ ἔλυσε δυσπινεῖς στολάς.,,1597.0,καθέζετ  εἰμί λύω δυσπινής στολή
Ἄγγελος,κἄπειτ᾽ ἀΰσας παῖδας ἠνώγει ῥυτῶν,,1598.0,κἄπειτ αὔω παῖς ἄνωγα ῥυτός
Ἄγγελος,ὑδάτων ἐνεγκεῖν λουτρὰ καὶ χοάς ποθεν:,,1599.0,ὕδωρ φέρω λουτρόν καί χοή ποθεν
Ἄγγελος,τὼ δ᾽ εὐχλόου Δήμητρος εἰς προσόψιον,1600.0,1600.0,ὁ δ εὔχλοος Δημήτηρ εἰς προσόψιος
Ἄγγελος,πάγον μολοῦσαι τάσδ᾽ ἐπιστολὰς πατρὶ,,1601.0,πάγος βλώσκω τάσδ ἐπιστολή πατήρ
Ἄγγελος,"ταχεῖ 'πόρευσαν σῦν χρόνῳ, λουτροῖς τέ νιν",,1602.0,ταχύς πορεύω ὗς χρόνος λουτρόν τε νιν
Ἄγγελος,ἐσθῆτί τ᾽ ἐξήσκησαν ᾗ νομίζεται.,,1603.0,ἐσθῆτί τ ἐξασκέω ἵημι νομίζω
Ἄγγελος,ἐπεὶ δὲ παντὸς εἶχε δρῶντος ἡδονὴν,,1604.0,ἐπεί δέ πᾶς ἔχω δράω ἡδονή
Ἄγγελος,"κοὐκ ἦν ἔτ᾽ οὐδὲν ἀργὸν ὧν ἐφίετο,",1605.0,1605.0,οὐ εἰμί ἔτ οὐδείς ἀργός ὅς ἐφίημι
Ἄγγελος,κτύπησε μὲν Ζεὺς χθόνιος αἱ δὲ παρθένοι,,1606.0,κτυπέω μέν Ζεύς χθόνιος ὁ δέ παρθένος
