lemma,COUNT,MEAN,MAX,MIN,STD,LOW,HIGH,ALL,MIN_perc,LOW_perc,COUNT_perc,HIGH_perc,MAX_perc,title,lemma_lower
εἶδον,13,13.0,27.0,3.0,3.587157412450463,6.0,20.0,8594,0.0003490807540144287,0.0006981615080288574,0.0015126832673958575,0.0023272050267628577,0.003141726786129858,Philoctetes,εἶδον
πότος,2,2.0,7.0,0.0,1.426979932680109,0.0,5.0,8594,0.0,0.0,0.00023272050267628578,0.0005818012566907144,0.0008145217593670003,Philoctetes,πότος
κρηναῖος,1,1.0,6.0,0.0,1.0202348361426994,0.0,3.0,8594,0.0,0.0,0.00011636025133814289,0.0003490807540144287,0.0006981615080288574,Philoctetes,κρηναῖος
εἴπερ,4,4.0,12.0,0.0,1.9671548748632632,0.0,8.0,8594,0.0,0.0,0.00046544100535257155,0.0009308820107051431,0.0013963230160577147,Philoctetes,εἴπερ
σής,11,11.0,24.0,2.0,3.3252772112214237,4.0,18.0,8594,0.00023272050267628578,0.00046544100535257155,0.001279962764719572,0.002094484524086572,0.0027926460321154294,Philoctetes,σής
ὅς,214,213.0,262.0,172.0,13.676262641531855,186.0,240.0,8594,0.020013963230160577,0.021643006748894578,0.02490109378636258,0.027926460321154294,0.030486385850593437,Philoctetes,ὅς
προσέρχομαι,2,2.0,8.0,0.0,1.3978040434396175,0.0,5.0,8594,0.0,0.0,0.00023272050267628578,0.0005818012566907144,0.0009308820107051431,Philoctetes,προσέρχομαι
σῖγα,3,3.0,9.0,0.0,1.7090696536183307,0.0,6.0,8594,0.0,0.0,0.0003490807540144287,0.0006981615080288574,0.001047242262043286,Philoctetes,σῖγα
σημαίνω,2,2.0,9.0,0.0,1.4383015291347252,0.0,5.0,8594,0.0,0.0,0.00023272050267628578,0.0005818012566907144,0.001047242262043286,Philoctetes,σημαίνω
εἴτε,4,4.0,12.0,0.0,2.025019825756107,0.0,8.0,8594,0.0,0.0,0.00046544100535257155,0.0009308820107051431,0.0013963230160577147,Philoctetes,εἴτε
ἐκεῖ,1,1.0,6.0,0.0,1.0288835690210039,0.0,3.0,8594,0.0,0.0,0.00011636025133814289,0.0003490807540144287,0.0006981615080288574,Philoctetes,ἐκεῖ
Χῶρος,5,5.0,13.0,0.0,2.1291596180936456,1.0,9.0,8594,0.0,0.00011636025133814289,0.0005818012566907144,0.001047242262043286,0.0015126832673958575,Philoctetes,χῶρος
αὐτός,55,55.0,78.0,34.0,7.552931564947165,40.0,70.0,8594,0.0039562485454968585,0.004654410053525715,0.006399813823597859,0.008145217593670002,0.009076099604375146,Philoctetes,αὐτός
ἔτης,6,6.0,15.0,0.0,2.42284127423978,1.0,11.0,8594,0.0,0.00011636025133814289,0.0006981615080288574,0.001279962764719572,0.0017454037700721434,Philoctetes,ἔτης
ἄλλῃ,1,1.0,5.0,0.0,1.0256685643988528,0.0,3.0,8594,0.0,0.0,0.00011636025133814289,0.0003490807540144287,0.0005818012566907144,Philoctetes,ἄλλῃ
κῦρος,7,7.0,17.0,1.0,2.6801725085010246,2.0,12.0,8594,0.00011636025133814289,0.00023272050267628578,0.0008145217593670003,0.0013963230160577147,0.0019781242727484293,Philoctetes,κῦρος
ἐπίλοιπος,1,1.0,8.0,0.0,1.0494877681157486,0.0,3.0,8594,0.0,0.0,0.00011636025133814289,0.0003490807540144287,0.0009308820107051431,Philoctetes,ἐπίλοιπος
κλύω,16,16.0,30.0,6.0,4.1145129460504535,8.0,24.0,8594,0.0006981615080288574,0.0009308820107051431,0.0018617640214102862,0.0027926460321154294,0.003490807540144287,Philoctetes,κλύω
φράζω,12,12.0,24.0,3.0,3.501354097985595,5.0,19.0,8594,0.0003490807540144287,0.0005818012566907144,0.0013963230160577147,0.002210844775424715,0.0027926460321154294,Philoctetes,φράζω
κοινός,2,2.0,8.0,0.0,1.412629632112564,0.0,5.0,8594,0.0,0.0,0.00023272050267628578,0.0005818012566907144,0.0009308820107051431,Philoctetes,κοινός
ἄμφω,1,1.0,5.0,0.0,1.0251073869820444,0.0,3.0,8594,0.0,0.0,0.00011636025133814289,0.0003490807540144287,0.0005818012566907144,Philoctetes,ἄμφω
εἷς,7,7.0,16.0,1.0,2.598845128897835,2.0,12.0,8594,0.00011636025133814289,0.00023272050267628578,0.0008145217593670003,0.0013963230160577147,0.0018617640214102862,Philoctetes,εἷς
Ἄνακες,7,7.0,19.0,0.0,2.651456539003002,2.0,12.0,8594,0.0,0.00023272050267628578,0.0008145217593670003,0.0013963230160577147,0.002210844775424715,Philoctetes,ἄνακες
Ὀδυσσεύς,19,19.0,33.0,9.0,4.362357142664942,10.0,28.0,8594,0.001047242262043286,0.0011636025133814289,0.002210844775424715,0.003258087037468001,0.0038398882941587152,Philoctetes,ὀδυσσεύς
οἷος,10,10.0,20.0,1.0,3.1491454210812306,4.0,16.0,8594,0.00011636025133814289,0.00046544100535257155,0.0011636025133814289,0.0018617640214102862,0.0023272050267628577,Philoctetes,οἷος
εἶπον,18,18.0,33.0,6.0,4.225631791337721,10.0,26.0,8594,0.0006981615080288574,0.0011636025133814289,0.002094484524086572,0.003025366534791715,0.0038398882941587152,Philoctetes,εἶπον
ἄντρον,2,2.0,8.0,0.0,1.4180687856796936,0.0,5.0,8594,0.0,0.0,0.00023272050267628578,0.0005818012566907144,0.0009308820107051431,Philoctetes,ἄντρον
εἰσοράω,6,6.0,18.0,0.0,2.4889738867635813,1.0,11.0,8594,0.0,0.00011636025133814289,0.0006981615080288574,0.001279962764719572,0.002094484524086572,Philoctetes,εἰσοράω
ἄνωθεν,2,2.0,8.0,0.0,1.3784751743117487,0.0,5.0,8594,0.0,0.0,0.00023272050267628578,0.0005818012566907144,0.0009308820107051431,Philoctetes,ἄνωθεν
κάτωθεν,1,1.0,4.0,0.0,0.97672105331257,0.0,3.0,8594,0.0,0.0,0.00011636025133814289,0.0003490807540144287,0.00046544100535257155,Philoctetes,κάτωθεν
ἔννοος,1,1.0,6.0,0.0,0.9725513579529587,0.0,3.0,8594,0.0,0.0,0.00011636025133814289,0.0003490807540144287,0.0006981615080288574,Philoctetes,ἔννοος
ἐξύπερθε,1,1.0,6.0,0.0,0.9862055559574782,0.0,3.0,8594,0.0,0.0,0.00011636025133814289,0.0003490807540144287,0.0006981615080288574,Philoctetes,ἐξύπερθε
στίβος,6,6.0,15.0,0.0,2.4626634542119814,1.0,11.0,8594,0.0,0.00011636025133814289,0.0006981615080288574,0.001279962764719572,0.0017454037700721434,Philoctetes,στίβος
γε,68,68.0,97.0,45.0,7.946730363899575,52.0,84.0,8594,0.00523621131021643,0.00605073306958343,0.007912497090993717,0.009774261112404002,0.01128694437979986,Philoctetes,γε
οὐδείς,33,33.0,55.0,15.0,5.844947612033199,22.0,44.0,8594,0.0017454037700721434,0.002559925529439144,0.0038398882941587152,0.005119851058878288,0.006399813823597859,Philoctetes,οὐδείς
κτύπος,3,3.0,9.0,0.0,1.7929844413137574,0.0,7.0,8594,0.0,0.0,0.0003490807540144287,0.0008145217593670003,0.001047242262043286,Philoctetes,κτύπος
ὁράω,19,19.0,35.0,8.0,4.37763044941534,10.0,28.0,8594,0.0009308820107051431,0.0011636025133814289,0.002210844775424715,0.003258087037468001,0.004072608796835001,Philoctetes,ὁράω
κάτος,13,13.0,27.0,3.0,3.5914767568098354,6.0,20.0,8594,0.0003490807540144287,0.0006981615080288574,0.0015126832673958575,0.0023272050267628577,0.003141726786129858,Philoctetes,κάτος
καταυλίζομαι,1,1.0,5.0,0.0,0.9818685930744164,0.0,3.0,8594,0.0,0.0,0.00011636025133814289,0.0003490807540144287,0.0005818012566907144,Philoctetes,καταυλίζομαι
ὅρος,9,9.0,19.0,1.0,2.986312431421391,3.0,15.0,8594,0.00011636025133814289,0.0003490807540144287,0.001047242262043286,0.0017454037700721434,0.002210844775424715,Philoctetes,ὅρος
